Name,MODEL,Classification,HUB_THICKNESS,DIAMETER,Direction,Performance_File,SHAFT_DIAMETER,PITCH,WEIGHT,surface_area,density,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,CREO_DESCRIPTION,CREO_MODELED_BY,CREO_DIAMETER,CREO_PITCH,CREO_HUB_THICKNESS,CREO_SHAFT_DIAMETER,CREO_WEIGHT,CREO_PROP_OFFSET,CREO_PTC_MATERIAL_NAME
apc_propellers_12x5_5MRP,apc_propellers_12x5_5MRP,Propeller,9.14,304.8,-1.0,PER3_12x55MR.dat,6.35,139.7,0.02214,154802.82545025548,9.247158215824332e-08,359.79990997575635,0.0,0.0,0.0,359.7999326565945,0.0,0.0,0.0,716.1667392129273,359.33751828975636,0.0,0.0,0.0,359.3375409705945,0.0,0.0,0.0,716.1667392129273,,,304.8,139.7,9.14,6.35,0.02214,0.0,AIR_STP_TABLE
apc_propellers_13x13N,apc_propellers_13x13N,Propeller,14.99,330.2,1.0,PER3_13x13N.dat,7.94,330.2,0.053020000000000005,187091.94839652028,7.95357274820851e-08,703.3744408980077,0.0,0.0,0.0,703.374484928474,0.0,0.0,0.0,1391.463810153297,700.3960410725077,0.0,0.0,0.0,700.396085102974,0.0,0.0,0.0,1391.463810153297,,,330.2,330.2,14.99,7.94,0.053020000000000005,0.0,AIR_STP_TABLE
apc_propellers_6_5x6_5,apc_propellers_6_5x6_5,Propeller,10.16,165.1,1.0,PER3_65x65.dat,4.76,165.1,0.01107,48202.881738774406,8.628854691110388e-09,3.261983384508112,0.0,0.0,0.0,3.2619835864500226,0.0,0.0,0.0,6.39491462587937,2.976306536508112,0.0,0.0,0.0,2.9763067384500226,0.0,0.0,0.0,6.39491462587937,,,165.1,165.1,10.16,4.76,0.01107,0.0,AIR_STP_TABLE
apc_propellers_6_5x5_0,apc_propellers_6_5x5_0,Propeller,10.16,165.1,1.0,PER3_65x50.dat,4.76,127.0,0.01107,48202.881738774406,5.093672666445406e-08,19.25571376371145,0.0,0.0,0.0,19.255714955788534,0.0,0.0,0.0,37.749623791499985,18.970036915711454,0.0,0.0,0.0,18.970038107788536,0.0,0.0,0.0,37.749623791499985,,,165.1,127.0,10.16,4.76,0.01107,0.0,AIR_STP_TABLE
apc_propellers_10_5x6,apc_propellers_10_5x6,Propeller,12.7,266.7,1.0,PER3_105x6.dat,6.35,152.4,0.03488,122559.87150670732,1.6049440163108924e-07,512.3222408584434,0.0,0.0,0.0,512.322272896716,0.0,0.0,0.0,1012.4076694035397,510.9157920584434,0.0,0.0,0.0,510.915824096716,0.0,0.0,0.0,1012.4076694035397,,,266.7,152.4,12.7,6.35,0.03488,0.0,AIR_STP_TABLE
apc_propellers_12_5x10,apc_propellers_12_5x10,Propeller,14.48,317.5,1.0,PER3_125x10.dat,7.94,254.0,0.05103,173051.40930556835,7.196680180481977e-08,525.5735703705599,0.0,0.0,0.0,525.5736032568758,0.0,0.0,0.0,1039.6218725263495,522.8987002425599,0.0,0.0,0.0,522.8987331288758,0.0,0.0,0.0,1039.6218725263495,,,317.5,254.0,14.48,7.94,0.05103,0.0,AIR_STP_TABLE
apc_propellers_10x4_5MR,apc_propellers_10x4_5MR,Propeller,8.89,254.0,1.0,PER3_10x45MR.dat,6.35,114.3,0.01501,108549.40970966154,1.3101061332325423e-08,23.9518588605112,0.0,0.0,0.0,23.951860366022004,0.0,0.0,0.0,47.592972688223256,23.6552909052612,0.0,0.0,0.0,23.655292410772002,0.0,0.0,0.0,47.592972688223256,,,254.0,114.3,8.89,6.35,0.01501,0.0,AIR_STP_TABLE
apc_propellers_8_75x7_75NN,apc_propellers_8_75x7_75NN,Propeller,14.48,222.25,1.0,PER3_875x775NN.dat,6.35,196.85,0.02495,87925.31810915908,5.542210200011692e-08,98.28848245704269,0.0,0.0,0.0,98.28848852819674,0.0,0.0,0.0,192.22870432538195,96.98066333704269,0.0,0.0,0.0,96.98066940819673,0.0,0.0,0.0,192.22870432538195,,,222.25,196.85,14.48,6.35,0.02495,0.0,AIR_STP_TABLE
apc_propellers_15x12,apc_propellers_15x12,Propeller,18.29,381.0,1.0,PER3_15x12.dat,7.94,304.8,0.09099,250267.7241824754,1.6210871132964534e-07,3104.5075292680976,0.0,0.0,0.0,3104.5077235194876,0.0,0.0,0.0,6133.661065903655,3096.897942303348,0.0,0.0,0.0,3096.898136554738,0.0,0.0,0.0,6133.661065903655,,,381.0,304.8,18.29,7.94,0.09099,0.0,AIR_STP_TABLE
apc_propellers_6x3,apc_propellers_6x3,Propeller,8.38,152.4,1.0,PER3_6x3.dat,4.76,76.2,0.007940000000000001,40584.82805821774,3.8093916001891575e-09,0.8589139758117936,0.0,0.0,0.0,0.8589140291181584,0.0,0.0,0.0,1.6905926929361694,0.7195185418117935,0.0,0.0,0.0,0.7195185951181583,0.0,0.0,0.0,1.6905926929361694,,,152.4,76.2,8.38,4.76,0.007940000000000001,0.0,AIR_STP_TABLE
apc_propellers_13x8EP,apc_propellers_13x8EP,Propeller,10.67,330.2,-1.0,PER3_13x8E.dat,6.35,203.2,0.03098,182485.21259079257,2.028623521610529e-07,1270.1497986358474,0.0,0.0,0.0,1270.1498786648558,0.0,0.0,0.0,2526.2363905013035,1269.2680389053473,0.0,0.0,0.0,1269.2681189343557,0.0,0.0,0.0,2526.2363905013035,,,330.2,203.2,10.67,6.35,0.03098,0.0,AIR_STP_TABLE
apc_propellers_17x6,apc_propellers_17x6,Propeller,17.78,431.8,1.0,PER3_17x6.dat,7.94,152.4,0.11198999999999999,317340.6789560905,1.2261156833731659e-07,3753.8058822952394,0.0,0.0,0.0,3753.8061180296136,0.0,0.0,0.0,7440.354031798777,3744.9550774162394,0.0,0.0,0.0,3744.9553131506136,0.0,0.0,0.0,7440.354031798777,,,431.8,152.4,17.78,7.94,0.11198999999999999,0.0,AIR_STP_TABLE
apc_propellers_8x5,apc_propellers_8x5,Propeller,11.43,203.2,1.0,PER3_8x5.dat,6.35,127.0,0.019010000000000003,72319.82495419036,7.3036856510950774e-09,7.1041664408903475,0.0,0.0,0.0,7.104166881463138,0.0,0.0,0.0,13.972772820559085,6.483276553640348,0.0,0.0,0.0,6.4832769942131385,0.0,0.0,0.0,13.972772820559085,,,203.2,127.0,11.43,6.35,0.019010000000000003,0.0,AIR_STP_TABLE
apc_propellers_6x6E,apc_propellers_6x6E,Propeller,6.6,152.4,1.0,PER3_6x6E.dat,6.35,152.4,0.00513,39711.20376293137,1.3853457255929885e-08,2.4452632657452225,0.0,0.0,0.0,2.445263416611268,0.0,0.0,0.0,4.842175856854839,2.3893975657452224,0.0,0.0,0.0,2.389397716611268,0.0,0.0,0.0,4.842175856854839,,,152.4,152.4,6.6,6.35,0.00513,0.0,AIR_STP_TABLE
apc_propellers_10x4_6SF,apc_propellers_10x4_6SF,Propeller,5.33,254.0,1.0,PER3_10x46SF.dat,6.35,116.84,0.007980000000000001,105637.63712505244,6.639781365498638e-08,72.47757731672789,0.0,0.0,0.0,72.47758189136475,0.0,0.0,0.0,144.61574505885966,72.42090156122788,0.0,0.0,0.0,72.42090613586474,0.0,0.0,0.0,144.61574505885966,,,254.0,116.84,5.33,6.35,0.007980000000000001,0.0,AIR_STP_TABLE
apc_propellers_8_8x9_75,apc_propellers_8_8x9_75,Propeller,15.49,223.52,1.0,PER3_88x975.dat,6.35,247.65,0.02608,89601.74184955115,9.662612922091469e-08,188.0858552715418,0.0,0.0,0.0,188.08586685669215,0.0,0.0,0.0,366.7846623160675,186.52144581954178,0.0,0.0,0.0,186.52145740469214,0.0,0.0,0.0,366.7846623160675,,,223.52,247.65,15.49,6.35,0.02608,0.0,AIR_STP_TABLE
apc_propellers_10x6EP,apc_propellers_10x6EP,Propeller,9.91,254.0,-1.0,PER3_10x6E.dat,6.35,152.4,0.02,109383.68162997086,3.2931125147166385e-08,67.21933758727728,0.0,0.0,0.0,67.21934180575597,0.0,0.0,0.0,133.35669232656724,66.72829708727728,0.0,0.0,0.0,66.72830130575598,0.0,0.0,0.0,133.35669232656724,,,254.0,152.4,9.91,6.35,0.02,0.0,AIR_STP_TABLE
apc_propellers_14x5N,apc_propellers_14x5N,Propeller,12.95,355.6,1.0,PER3_14x5N.dat,7.94,127.0,0.049890000000000004,213320.42813396544,9.94154891640235e-08,1017.6539414454321,0.0,0.0,0.0,1017.6540054285919,0.0,0.0,0.0,2021.020030158841,1015.5622720141821,0.0,0.0,0.0,1015.5623359973418,0.0,0.0,0.0,2021.020030158841,,,355.6,127.0,12.95,7.94,0.049890000000000004,0.0,AIR_STP_TABLE
apc_propellers_18x6W,apc_propellers_18x6W,Propeller,15.24,457.2,1.0,PER3_18x6W.dat,7.94,152.4,0.13494,350517.331200886,1.0497215845337711e-07,3451.588845480027,0.0,0.0,0.0,3451.589062935983,0.0,0.0,0.0,6862.523364624349,3443.753635344027,0.0,0.0,0.0,3443.7538527999827,0.0,0.0,0.0,6862.523364624349,,,457.2,152.4,15.24,7.94,0.13494,0.0,AIR_STP_TABLE
apc_propellers_6x6EP,apc_propellers_6x6EP,Propeller,6.6,152.4,-1.0,PER3_6x6E.dat,6.35,152.4,0.00513,39711.20376293137,2.0509783472756937e-09,0.36201663734771944,0.0,0.0,0.0,0.3620166596831543,0.0,0.0,0.0,0.7168750480577271,0.3061509373477195,0.0,0.0,0.0,0.3061509596831543,0.0,0.0,0.0,0.7168750480577271,,,152.4,152.4,6.6,6.35,0.00513,0.0,AIR_STP_TABLE
apc_propellers_14x5_5MR,apc_propellers_14x5_5MR,Propeller,9.65,355.6,1.0,PER3_14x55MR.dat,6.35,139.7,0.03007,209539.00316966194,2.501982777701053e-07,1902.5248667128012,0.0,0.0,0.0,1902.5249868062385,0.0,0.0,0.0,3790.16824505596,1901.8248183190512,0.0,0.0,0.0,1901.8249384124886,0.0,0.0,0.0,3790.16824505596,,,355.6,139.7,9.65,6.35,0.03007,0.0,AIR_STP_TABLE
apc_propellers_11x4_5MR,apc_propellers_11x4_5MR,Propeller,8.89,279.4,1.0,PER3_11x45MR.dat,6.35,114.3,0.01701,130540.51430249293,1.7754241505208562e-08,47.46972318571614,0.0,0.0,0.0,47.46972617494315,0.0,0.0,0.0,94.42984345962782,47.13363918046614,0.0,0.0,0.0,47.13364216969315,0.0,0.0,0.0,94.42984345962782,,,279.4,114.3,8.89,6.35,0.01701,0.0,AIR_STP_TABLE
apc_propellers_10x5_5MR,apc_propellers_10x5_5MR,Propeller,8.89,254.0,1.0,PER3_10x55MR.dat,6.35,139.7,0.01501,108549.40970966154,2.7552475822627916e-08,50.372484749225556,0.0,0.0,0.0,50.37248791542324,0.0,0.0,0.0,100.09145030744673,50.07591679397556,0.0,0.0,0.0,50.075919960173245,0.0,0.0,0.0,100.09145030744673,,,254.0,139.7,8.89,6.35,0.01501,0.0,AIR_STP_TABLE
apc_propellers_9x7,apc_propellers_9x7,Propeller,11.43,228.6,1.0,PER3_9x7.dat,6.35,177.8,0.022949999999999998,90459.95270588082,5.0979448533173677e-08,79.15235073554993,0.0,0.0,0.0,79.1523556715619,0.0,0.0,0.0,156.22333460908183,78.40277562179993,0.0,0.0,0.0,78.40278055781191,0.0,0.0,0.0,156.22333460908183,,,228.6,177.8,11.43,6.35,0.022949999999999998,0.0,AIR_STP_TABLE
apc_propellers_11x5_5EP,apc_propellers_11x5_5EP,Propeller,10.41,279.4,-1.0,PER3_11x55E.dat,6.35,139.7,0.023,131905.0336556531,4.906530527140287e-08,153.92263675456337,0.0,0.0,0.0,153.92264642798793,0.0,0.0,0.0,305.5840063356659,153.29952017956336,0.0,0.0,0.0,153.29952985298792,0.0,0.0,0.0,305.5840063356659,,,279.4,139.7,10.41,6.35,0.023,0.0,AIR_STP_TABLE
apc_propellers_11x13,apc_propellers_11x13,Propeller,13.72,279.4,1.0,PER3_11x13.dat,7.94,330.2,0.041100000000000005,134909.29708417837,6.442772422353056e-08,267.82261698954704,0.0,0.0,0.0,267.8226336935508,0.0,0.0,0.0,528.8495275053986,265.888467429547,0.0,0.0,0.0,265.8884841335508,0.0,0.0,0.0,528.8495275053986,,,279.4,330.2,13.72,7.94,0.041100000000000005,0.0,AIR_STP_TABLE
apc_propellers_9x6E,apc_propellers_9x6E,Propeller,9.91,228.6,1.0,PER3_9x6E.dat,6.35,152.4,0.01801,89338.01457106024,2.142731666455725e-08,28.750398769389964,0.0,0.0,0.0,28.75040056816265,0.0,0.0,0.0,56.93062903574909,28.308216799139963,0.0,0.0,0.0,28.30821859791265,0.0,0.0,0.0,56.93062903574909,,,228.6,152.4,9.91,6.35,0.01801,0.0,AIR_STP_TABLE
apc_propellers_18x8EP,apc_propellers_18x8EP,Propeller,12.45,457.2,-1.0,PER3_18x8E.dat,6.35,203.2,0.07298,346413.8596887072,1.7956558476997667e-07,4813.94410862264,0.0,0.0,0.0,4813.944412598043,0.0,0.0,0.0,9589.969384612186,4811.11608801014,0.0,0.0,0.0,4811.116391985543,0.0,0.0,0.0,9589.969384612186,,,457.2,203.2,12.45,6.35,0.07298,0.0,AIR_STP_TABLE
apc_propellers_22x10,apc_propellers_22x10,Propeller,18.54,558.8,1.0,PER3_22x10.dat,7.94,254.0,0.23387000000000002,523403.6548390562,1.1444231211958796e-07,10214.886534826985,0.0,0.0,0.0,10214.887178602126,0.0,0.0,0.0,20310.556342892945,10194.789407503984,0.0,0.0,0.0,10194.790051279126,0.0,0.0,0.0,20310.556342892945,,,558.8,254.0,18.54,7.94,0.23387000000000002,0.0,AIR_STP_TABLE
apc_propellers_10x4_5MRP,apc_propellers_10x4_5MRP,Propeller,8.89,254.0,-1.0,PER3_10x45MR.dat,6.35,114.3,0.01501,108549.40970966154,3.3018396425706684e-09,6.036548878964439,0.0,0.0,0.0,6.036549258395931,0.0,0.0,0.0,11.994781181736954,5.739980923714439,0.0,0.0,0.0,5.739981303145932,0.0,0.0,0.0,11.994781181736954,,,254.0,114.3,8.89,6.35,0.01501,0.0,AIR_STP_TABLE
apc_propellers_8x3_8SF,apc_propellers_8x3_8SF,Propeller,7.62,203.2,1.0,PER3_8x38SF.dat,6.35,96.52,0.00708,69811.62293265779,1.5726993272979072e-08,10.104314572931,0.0,0.0,0.0,10.104315205386602,0.0,0.0,0.0,20.058339004120874,10.001540584931002,0.0,0.0,0.0,10.001541217386603,0.0,0.0,0.0,20.058339004120874,,,203.2,96.52,7.62,6.35,0.00708,0.0,AIR_STP_TABLE
apc_propellers_12x6,apc_propellers_12x6,Propeller,12.19,304.8,1.0,PER3_12x6.dat,6.35,152.4,0.045950000000000005,157784.22044045705,1.861305148859585e-07,969.478976939385,0.0,0.0,0.0,969.4790378265702,0.0,0.0,0.0,1922.5646271994265,967.771979240635,0.0,0.0,0.0,967.7720401278202,0.0,0.0,0.0,1922.5646271994265,,,304.8,152.4,12.19,6.35,0.045950000000000005,0.0,AIR_STP_TABLE
apc_propellers_9x7_5C,apc_propellers_9x7_5C,Propeller,12.45,228.6,1.0,PER3_9x75C.dat,6.35,190.5,0.02014,91212.83224372099,2.265293561828826e-08,38.404276056760196,0.0,0.0,0.0,38.40427844582915,0.0,0.0,0.0,75.61333303139865,37.6238384692602,0.0,0.0,0.0,37.62384085832915,0.0,0.0,0.0,75.61333303139865,,,228.6,190.5,12.45,6.35,0.02014,0.0,AIR_STP_TABLE
apc_propellers_15x7,apc_propellers_15x7,Propeller,14.73,381.0,1.0,PER3_15x7.dat,7.94,177.8,0.07711,245917.79205626887,1.510199253736061e-07,2319.2821109043066,0.0,0.0,0.0,2319.282256645081,0.0,0.0,0.0,4601.895085250004,2315.099415824556,0.0,0.0,0.0,2315.0995615653305,0.0,0.0,0.0,4601.895085250004,,,381.0,177.8,14.73,7.94,0.07711,0.0,AIR_STP_TABLE
apc_propellers_10x5_5MRP,apc_propellers_10x5_5MRP,Propeller,8.89,254.0,-1.0,PER3_10x55MR.dat,6.35,139.7,0.01501,108549.40970966154,8.941837399262032e-09,16.347807395750063,0.0,0.0,0.0,16.347808423302908,0.0,0.0,0.0,32.48352269564356,16.051239440500062,0.0,0.0,0.0,16.051240468052907,0.0,0.0,0.0,32.48352269564356,,,254.0,139.7,8.89,6.35,0.01501,0.0,AIR_STP_TABLE
apc_propellers_8_8x9_5,apc_propellers_8_8x9_5,Propeller,14.73,223.52,1.0,PER3_88x95.dat,6.35,241.3,0.02608,89052.90184305786,5.793220120893985e-08,106.97795809224438,0.0,0.0,0.0,106.97796469733002,0.0,0.0,0.0,209.11632777800358,105.56329478424438,0.0,0.0,0.0,105.56330138933002,0.0,0.0,0.0,209.11632777800358,,,223.52,241.3,14.73,6.35,0.02608,0.0,AIR_STP_TABLE
apc_propellers_9x4,apc_propellers_9x4,Propeller,11.43,228.6,1.0,PER3_9x4.dat,6.35,101.6,0.022949999999999998,90459.95270588082,3.9738176509689375e-08,61.69878598508867,0.0,0.0,0.0,61.69878983268061,0.0,0.0,0.0,121.7751588973786,60.949210871338664,0.0,0.0,0.0,60.949214718930605,0.0,0.0,0.0,121.7751588973786,,,228.6,101.6,11.43,6.35,0.022949999999999998,0.0,AIR_STP_TABLE
apc_propellers_15x10EP,apc_propellers_15x10EP,Propeller,12.19,381.0,-1.0,PER3_15x10E.dat,6.35,254.0,0.045,242788.98835513295,9.599733640057082e-08,1217.01684056655,0.0,0.0,0.0,1217.0169172822875,0.0,0.0,0.0,2420.8208556792956,1215.3451344415498,0.0,0.0,0.0,1215.3452111572874,0.0,0.0,0.0,2420.8208556792956,,,381.0,254.0,12.19,6.35,0.045,0.0,AIR_STP_TABLE
apc_propellers_7x5E,apc_propellers_7x5E,Propeller,8.38,177.8,1.0,PER3_7x5E.dat,6.35,127.0,0.007980000000000001,54442.028043056365,5.743544723153053e-09,2.389069454263172,0.0,0.0,0.0,2.389069602582643,0.0,0.0,0.0,4.7222637529788365,2.248971776263172,0.0,0.0,0.0,2.248971924582643,0.0,0.0,0.0,4.7222637529788365,,,177.8,127.0,8.38,6.35,0.007980000000000001,0.0,AIR_STP_TABLE
apc_propellers_13_5x10,apc_propellers_13_5x10,Propeller,13.21,342.9,1.0,PER3_135x10.dat,7.94,254.0,0.05103,199155.8614783238,2.4557404040668713e-07,2218.948383264781,0.0,0.0,0.0,2218.9485226295783,0.0,0.0,0.0,4403.063849646844,2216.7221472090314,0.0,0.0,0.0,2216.7222865738286,0.0,0.0,0.0,4403.063849646844,,,342.9,254.0,13.21,7.94,0.05103,0.0,AIR_STP_TABLE
apc_propellers_16x4W,apc_propellers_16x4W,Propeller,13.72,406.4,1.0,PER3_16x4W.dat,7.94,101.6,0.08505,277194.3531438238,6.975567872142334e-08,1289.2857567905437,0.0,0.0,0.0,1289.2858379799784,0.0,0.0,0.0,2562.998242140835,1285.2833378105436,0.0,0.0,0.0,1285.2834189999783,0.0,0.0,0.0,2562.998242140835,,,406.4,101.6,13.72,7.94,0.08505,0.0,AIR_STP_TABLE
apc_propellers_8_75x8_0NN,apc_propellers_8_75x8_0NN,Propeller,14.73,222.25,1.0,PER3_875x80NN.dat,6.35,203.2,0.02894,88104.86012931175,1.626720507541898e-08,29.36981535224637,0.0,0.0,0.0,29.369817164985818,0.0,0.0,0.0,57.39609848131293,27.80001642074637,0.0,0.0,0.0,27.80001823348582,0.0,0.0,0.0,57.39609848131293,,,222.25,203.2,14.73,6.35,0.02894,0.0,AIR_STP_TABLE
apc_propellers_20x8,apc_propellers_20x8,Propeller,17.27,508.0,1.0,PER3_20x8.dat,7.94,203.2,0.18203,433259.4367501707,3.1880231947625366e-07,18109.505942577423,0.0,0.0,0.0,18109.50708344134,0.0,0.0,0.0,35997.18397394009,18095.933198730676,0.0,0.0,0.0,18095.93433959459,0.0,0.0,0.0,35997.18397394009,,,508.0,203.2,17.27,7.94,0.18203,0.0,AIR_STP_TABLE
apc_propellers_12x7,apc_propellers_12x7,Propeller,11.94,304.8,1.0,PER3_12x7.dat,6.35,177.8,0.04309,157539.843801916,1.2313257430822905e-08,62.79792696834658,0.0,0.0,0.0,62.797930913663556,0.0,0.0,0.0,124.57673641324408,61.262160587346585,0.0,0.0,0.0,61.26216453266356,0.0,0.0,0.0,124.57673641324408,,,304.8,177.8,11.94,6.35,0.04309,0.0,AIR_STP_TABLE
apc_propellers_13x6_5E,apc_propellers_13x6_5E,Propeller,10.41,330.2,1.0,PER3_13x65E.dat,6.35,165.1,0.02998,182210.31380882545,3.442675047658134e-08,210.2422853136867,0.0,0.0,0.0,210.24229856406643,0.0,0.0,0.0,418.26822369735964,209.4300664041867,0.0,0.0,0.0,209.43007965456644,0.0,0.0,0.0,418.26822369735964,,,330.2,165.1,10.41,6.35,0.02998,0.0,AIR_STP_TABLE
apc_propellers_8_8x9_25,apc_propellers_8_8x9_25,Propeller,14.48,223.52,1.0,PER3_88x925.dat,6.35,234.95,0.026940000000000002,88872.36236723766,3.023176369120371e-08,54.836890779321536,0.0,0.0,0.0,54.836894167667296,0.0,0.0,0.0,107.2746762820531,53.42476063532153,0.0,0.0,0.0,53.424764023667294,0.0,0.0,0.0,107.2746762820531,,,223.52,234.95,14.48,6.35,0.026940000000000002,0.0,AIR_STP_TABLE
apc_propellers_12x11,apc_propellers_12x11,Propeller,14.22,304.8,1.0,PER3_12x11.dat,7.94,279.4,0.04708,159803.8993065693,8.292698650267235e-08,505.3985751530577,0.0,0.0,0.0,505.39860674831186,0.0,0.0,0.0,999.205981613356,503.01858228505773,0.0,0.0,0.0,503.0186138803119,0.0,0.0,0.0,999.205981613356,,,304.8,279.4,14.22,7.94,0.04708,0.0,AIR_STP_TABLE
apc_propellers_11x3_8SF,apc_propellers_11x3_8SF,Propeller,7.87,279.4,1.0,PER3_11x38SF.dat,6.35,96.52,0.01501,129624.84999971438,1.4476250830598124e-08,34.224657265718314,0.0,0.0,0.0,34.2246594233924,0.0,0.0,0.0,68.16104145144115,33.99223904846831,0.0,0.0,0.0,33.9922412061424,0.0,0.0,0.0,68.16104145144115,,,279.4,96.52,7.87,6.35,0.01501,0.0,AIR_STP_TABLE
apc_propellers_11x8_5E,apc_propellers_11x8_5E,Propeller,10.67,279.4,1.0,PER3_11x85E.dat,6.35,215.9,0.023989999999999997,132138.43828185156,4.974360021244e-08,160.0074505888439,0.0,0.0,0.0,160.00746064094037,0.0,0.0,0.0,317.5462726330566,159.3246418110939,0.0,0.0,0.0,159.32465186319035,0.0,0.0,0.0,317.5462726330566,,,279.4,215.9,10.67,6.35,0.023989999999999997,0.0,AIR_STP_TABLE
apc_propellers_7x6,apc_propellers_7x6,Propeller,10.41,177.8,1.0,PER3_7x6.dat,4.76,152.4,0.01306,55592.18097857848,1.9973788929372913e-08,10.386532622336649,0.0,0.0,0.0,10.386533267206417,0.0,0.0,0.0,20.40036245013704,10.03271077583665,0.0,0.0,0.0,10.032711420706418,0.0,0.0,0.0,20.40036245013704,,,177.8,152.4,10.41,4.76,0.01306,0.0,AIR_STP_TABLE
apc_propellers_9x6N,apc_propellers_9x6N,Propeller,10.41,228.6,1.0,PER3_9x6N.dat,6.35,152.4,0.01787,89707.0731680407,6.918816431055429e-08,97.61807825532263,0.0,0.0,0.0,97.61808435655239,0.0,0.0,0.0,193.10213596521996,97.13394376857262,0.0,0.0,0.0,97.13394986980238,0.0,0.0,0.0,193.10213596521996,,,228.6,152.4,10.41,6.35,0.01787,0.0,AIR_STP_TABLE
apc_propellers_14x14E,apc_propellers_14x14E,Propeller,11.68,355.6,1.0,PER3_14x14E.dat,6.35,355.6,0.03602,211847.31507542465,8.436957833964789e-08,777.9227935022368,0.0,0.0,0.0,777.9228425180675,0.0,0.0,0.0,1546.9475208013102,776.6943097902368,0.0,0.0,0.0,776.6943588060675,0.0,0.0,0.0,1546.9475208013102,,,355.6,355.6,11.68,6.35,0.03602,0.0,AIR_STP_TABLE
apc_propellers_19x10EP,apc_propellers_19x10EP,Propeller,12.45,482.6,-1.0,PER3_19x10E.dat,6.35,254.0,0.08301,384903.67898676684,7.15834612692677e-08,2381.440335320355,0.0,0.0,0.0,2381.440485762814,0.0,0.0,0.0,4746.037845862313,2378.223645939105,0.0,0.0,0.0,2378.223796381564,0.0,0.0,0.0,4746.037845862313,,,482.6,254.0,12.45,6.35,0.08301,0.0,AIR_STP_TABLE
apc_propellers_9x7_5,apc_propellers_9x7_5,Propeller,12.45,228.6,1.0,PER3_9x75.dat,6.35,190.5,0.03007,91212.83224372099,1.3206105309724431e-08,22.388750071750195,0.0,0.0,0.0,22.388751464518734,0.0,0.0,0.0,44.08071676263256,21.223518778000194,0.0,0.0,0.0,21.223520170768733,0.0,0.0,0.0,44.08071676263256,,,228.6,190.5,12.45,6.35,0.03007,0.0,AIR_STP_TABLE
apc_propellers_11x10,apc_propellers_11x10,Propeller,14.73,279.4,1.0,PER3_11x10.dat,7.94,254.0,0.041960000000000004,135821.02936959165,8.217865476172367e-08,367.47042341774943,0.0,0.0,0.0,367.47044629245164,0.0,0.0,0.0,724.2141280149142,365.1943776967494,0.0,0.0,0.0,365.19440057145164,0.0,0.0,0.0,724.2141280149142,,,279.4,254.0,14.73,7.94,0.041960000000000004,0.0,AIR_STP_TABLE
apc_propellers_14x6E,apc_propellers_14x6E,Propeller,11.43,355.6,1.0,PER3_14x6E.dat,6.35,152.4,0.03701,211563.0402101829,4.1013282050977264e-08,369.97580920331797,0.0,0.0,0.0,369.9758325206256,0.0,0.0,0.0,735.897986256138,368.76701726606797,0.0,0.0,0.0,368.7670405833756,0.0,0.0,0.0,735.897986256138,,,355.6,152.4,11.43,6.35,0.03701,0.0,AIR_STP_TABLE
apc_propellers_7x4SFP,apc_propellers_7x4SFP,Propeller,8.13,177.8,-1.0,PER3_7x4SF.dat,6.35,101.6,0.00513,54297.396971266724,4.520601841408699e-09,1.823026368131762,0.0,0.0,0.0,1.823026481387691,0.0,0.0,0.0,3.605894511647728,1.738257093881762,0.0,0.0,0.0,1.7382572071376912,0.0,0.0,0.0,3.605894511647728,,,177.8,101.6,8.13,6.35,0.00513,0.0,AIR_STP_TABLE
apc_propellers_14x13N,apc_propellers_14x13N,Propeller,15.75,355.6,1.0,PER3_14x13N.dat,7.94,330.2,0.0689,216518.29299516635,3.417665719585973e-07,4269.184222127272,0.0,0.0,0.0,4269.184489644652,0.0,0.0,0.0,8450.004418634213,4264.911345564772,0.0,0.0,0.0,4264.911613082152,0.0,0.0,0.0,8450.004418634213,,,355.6,330.2,15.75,7.94,0.0689,0.0,AIR_STP_TABLE
apc_propellers_20_5x12WE,apc_propellers_20_5x12WE,Propeller,12.45,520.7,1.0,PER3_205x12WE.dat,6.35,304.8,0.131,446438.71402708744,8.379033513224291e-08,3775.769140902678,0.0,0.0,0.0,3775.7693795586165,0.0,0.0,0.0,7528.587015615694,3770.692809027678,0.0,0.0,0.0,3770.6930476836164,0.0,0.0,0.0,7528.587015615694,,,520.7,304.8,12.45,6.35,0.131,0.0,AIR_STP_TABLE
apc_propellers_10x10E,apc_propellers_10x10E,Propeller,10.16,254.0,1.0,PER3_10x10E.dat,6.35,254.0,0.02,109588.16004181142,7.545016624520336e-09,15.795975536569042,0.0,0.0,0.0,15.795976527468396,0.0,0.0,0.0,31.324813946352123,15.279847536569042,0.0,0.0,0.0,15.279848527468396,0.0,0.0,0.0,31.324813946352123,,,254.0,254.0,10.16,6.35,0.02,0.0,AIR_STP_TABLE
